,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value,value
49,4.799136769079218,4.585552973862354,4.698631841072285,4.433483325358176,5.048222468766975,4.952211948344653,3.876869018153334,4.7966260720756,4.628436901192295,4.960626610899228,4.098754111762565,3.791702995289307,4.993443777315268,4.4494234780982485,3.5464294853624825,4.2658443969549715,3.0193875257686895,3.444731068899383,4.424549560179194,4.368440541765248,5.042711867513144,4.7489286317480826,3.5703343341124727,4.9233558388456276,3.9073598330801236,4.250928788658393,4.212791201437082,4.265289590584058,3.02264564252062,3.8249306780273735,3.528498852331928,4.993003013515411,4.984714088656358,4.995171618289853
50,4.3881263091723595,4.748129306643769,5.247683636785032,4.019720165529107,5.081854293530348,4.455538867737235,3.1023311536638793,4.6520734065986336,4.9824339139641305,4.985608201750752,3.9499288426979473,4.076495934394554,4.9794254055231475,4.422352801816137,4.286079463504906,3.7480056673179525,2.6927118598854256,4.031001882861053,4.3168595140203445,3.7855040955432453,5.307427693414577,3.0400630672044695,3.0907777048380276,4.395394486552308,4.976349165975732,4.909211092428921,4.975018914179505,4.699044059277225,3.441619124851737,4.134647660813858,2.078517796437187,2.646403941117719,3.636656874322311,4.343686443373829
51,4.326356113729346,3.869966370190476,4.2066547067595454,3.526772191482846,4.3049636586239615,4.268606510039081,2.6515389709968624,4.1823955960694725,4.0203405689200205,3.9646418679062596,3.420628567343636,3.7212183456143273,4.965956357903929,4.0070630977621455,3.317405863634156,4.130332086409869,2.2064661625309943,3.3011782663075437,4.114621881578906,3.3673060344150705,4.1188861498111144,3.991963190815815,3.4529269337708492,3.9297027086998937,3.9793267994660697,3.982939030962614,3.0319240682028736,3.9876279493563938,3.6371478574848064,3.4194963587476543,3.133022209773024,3.3703934582826203,3.686203743797432,4.705248108777224
52,3.9415183965158094,4.127892742004246,3.908670026105736,2.854820492459892,4.818143589920566,3.9173094190829687,3.4269141672476375,3.8201111644115677,3.9970213125213347,4.949234461820198,2.8316749246509074,3.590114294413212,3.0149046361874543,3.366574428174168,4.09577920263374,2.950886783054773,2.439091920543806,3.3584138654867326,2.6112496726344148,4.537741237898483,5.032914705540907,3.9409074631245566,2.532644667898732,4.459102445434149,3.6294759190395647,3.46282992525145,4.96547485379414,3.0357262782335686,2.8031349346067644,4.9936264598769995,2.6279468778400847,3.9993448967451313,4.987287241803245,2.182365740045164
53,4.772897805831636,4.976732432483563,5.031620900659407,4.279616214096144,5.004821485997401,4.657489503252259,3.6814017531495384,4.832401545093119,4.938227676719816,4.989655903131492,4.389974048060447,4.132560139190915,4.999320583926639,4.365792250858006,3.7771509248657535,4.6386773193476225,2.816854544499518,3.4492512516512264,4.306607021679415,3.8776453733974092,4.999017299549072,4.136624741152815,3.9886198520333602,4.811220544710264,4.422896630935072,4.955676757672125,4.491274980244839,4.988864928122573,3.6307134203715874,4.028991901736412,2.0065712566057323,3.718552503816829,3.7823915033920836,4.996169559616859
54,5.127528170090837,4.812461561548725,4.9700335473214805,3.7434995560078854,5.0281742758842585,4.876133552276252,3.4172825012028363,4.772553914565555,4.982306762362942,5.004863407761804,4.225982912685687,4.949850056948221,5.20544832815036,5.3032140160317445,4.003436643210712,4.997477063332621,3.018958813584959,4.208853759874694,4.326478250368813,4.322365597124836,4.778398818504298,4.993215373316976,3.994759254341567,5.03187047233732,4.806995937721072,4.8305042218709175,4.440823468870163,4.979636160455886,4.574599260628443,4.150361878310952,3.430167285087231,3.707404065035574,4.674293111051442,4.678652404653619
55,3.262417426326112,3.4796954209410944,2.9536303389526806,2.072893081734406,3.7689235945812,3.4654718185151134,2.7788403892778746,2.988635767590343,3.066310332283456,3.986431536010655,2.637798022743652,3.3429565706692994,3.1352575052108738,3.7228053029425703,3.0044903519532693,2.839449043938524,1.4473755025367825,3.1659094973691313,2.0298960096119614,4.980041029592758,4.98469922096511,3.9869171872134883,2.505689382668695,3.7079540998659333,2.903157954859468,2.843185927614244,3.5897372026358023,2.520910746063,2.4793279047441645,3.998324507789134,3.9844906540521166,4.081153601007129,3.3291787636332137,2.7209983120562873
56,4.781190850374088,4.751874333034782,4.604654033674153,3.4285680422608067,5.087169296800813,4.822975657494416,3.3154477232292106,4.536901257356078,4.9310915001239595,5.114363333577364,3.659300945175094,4.948791550348431,4.870325269686308,4.990484244257999,4.680077246685629,4.029031636897577,2.878641533458452,4.985584367605044,3.8325634108121083,4.874556761931699,5.003113876201578,4.785040071146697,3.120463745293,4.979360003095371,4.900668879109541,4.517791613411898,4.99298781164314,4.41696992945342,4.301282603858287,4.653877170595222,3.674921567865644,3.4968788465112595,4.604858046519081,3.7133557395873424
57,2.589114327926924,3.7516434681330275,2.708591114534766,1.9906757443754508,3.4159388961810624,3.0788010499583027,2.551824114792323,2.80009115179696,2.9523345654548354,3.6594010491398117,2.2745612004268287,2.670107890322178,3.233530100259554,2.013979882331728,3.6405798342965934,2.0447839720728167,1.0352210828623218,2.517523298552084,2.323360710300375,4.986986461258922,4.962061713721319,2.5464125279088856,2.997859430354055,3.071503487419873,2.656533464090786,3.0177912289472117,3.53810840642292,2.256988516157338,2.0770932123883927,4.972623214996298,2.48007840960887,3.623210318080483,1.0243190765302865,3.0651456281424796
58,3.848493267129237,4.098826337644689,4.009595691354664,3.029612131393276,3.794626385350316,4.229256317342122,2.686365724078248,3.9525725884494793,3.8525808780669752,3.941110493523751,3.6106406452099344,3.87332729177371,4.821502292622066,4.967629084753507,3.1262040821900956,4.058279462390053,3.0183131734711743,3.38934379287313,4.201510775470442,4.984255317855936,5.0416411387252165,4.181996429787777,4.175842153336948,3.8853541561041927,3.6854180632006437,3.802398500839365,3.710197697087789,3.803668190149189,3.98933422577603,3.3219026996252787,4.313824824597791,4.98824064716137,3.018957562147973,4.992138006659293
59,4.626856282127548,4.586557981582044,4.19654965568487,3.0356099654517834,4.774358096596321,4.706198279385792,2.840191401944747,4.410953649501491,4.265989755808804,4.640603727326772,3.7037503317112246,4.459364181231782,4.935991738336372,4.989822900704852,3.8296797866451278,4.9739974104348,2.9130538336111997,3.8976285626018248,4.422101705796041,4.020561432755247,4.999214775746681,4.948308132051366,4.135968901831567,4.428908088632257,4.51941840579124,4.287714662686179,3.8919070446822874,3.9076809749374495,4.460118705969284,4.97122376610559,4.9830422375533265,4.989416495244236,4.936522154300958,5.000465112615085
60,3.7407842447352913,3.23788094539579,3.8101533126527953,2.92303797106806,4.100426886576899,3.7402140196156366,2.87386933572938,3.4049661294099605,3.4583528060965048,3.97238140496613,3.4130478494057237,3.2967271297195113,3.8600833464814723,4.983316251804172,1.906085150680861,3.834010446379916,2.285362184831496,2.79688532327707,3.7262629889636805,3.4805111906482926,4.548687720262436,3.7365717067051682,2.574147287785103,3.842326093997463,3.3378091381644865,3.235626200089647,2.8714072398516777,3.348975488650528,2.028282694949448,2.6919140281854443,4.978636599010289,4.002132843799944,4.972275441245041,4.981048988181286
61,2.8562005245109603,2.4724737735713997,3.0393516374627976,1.8246109807717212,2.8118438190549715,2.6262775925853954,1.268386142374083,2.4886238847304454,2.5231055152387003,2.752187752164759,2.818715466538768,2.9619683552065084,3.067606651977997,4.963040665564478,1.1966515793653707,3.054590991298514,1.330011501601542,2.9406478724674705,2.4212327092908503,2.4020599151792874,3.9811053439666293,2.5668050946451544,1.5152846872161885,2.5326588613838448,3.384965961270349,2.7500658647052485,2.4081169924158674,2.8067163552056877,2.1659198779362057,1.014807163249467,3.9812393237105486,2.0167850459986463,2.9876615821472092,3.0029119906152664
62,4.435877077768032,3.8660068907708585,4.330814565800576,2.8754168095824286,4.375290805393536,4.553851975905198,2.4419631998622675,4.244120917148411,4.018276374101533,4.25245139531696,3.0783811024513557,4.3107580078788335,4.7559834052119205,4.9896709280653555,3.8120936994490333,4.194865870834278,3.588332202258113,3.7313803797810157,4.49039090369156,4.989467808461817,4.626809576997313,4.790775373725653,4.160258733000024,4.074845505308484,4.075574614187038,3.6005676908904247,3.801633937764109,3.5842538943926554,4.9791337278438705,4.17675137922412,4.987882010111991,4.995522232388604,4.990462655550266,4.192874919741974
63,4.353239359707116,4.241189752176288,4.381834278324772,3.668482114719312,4.179770421693215,4.098189811339232,3.5311680469938516,4.390165852030886,4.073470688279484,4.080923820629165,4.229406752637306,3.7077891801010883,4.515851605693374,4.965201379397833,2.566108894629449,4.971555884299329,2.600509782446292,2.7038589753567805,3.701604327649864,2.9714007815816648,5.12930979528093,4.463847653148882,4.023944325340642,4.650827412972685,4.005440219676532,4.198069059323918,3.9529365572651756,4.369593499244018,3.685158317563312,2.0023474342170413,2.0231214745201993,4.9789584440315355,4.005831858975485,4.999869301453138
64,4.588162295610996,3.531770995916592,3.9214020382279298,3.475416936759041,3.9036044357161535,3.8666695491586527,3.218903919347099,4.147349692066172,3.6091613601130965,3.5873285688296983,3.8115147619922793,3.5643902347606256,4.017178857352354,4.771384951346682,1.9729787387365652,4.9615795145692765,2.266524030109653,2.501274660166227,3.207334296698784,2.0127172671651787,3.998368792009789,4.965207827812678,3.348902693958768,4.5294104289075285,3.7060156839508425,3.5811856355975946,3.1150779451856647,3.9733345035096823,3.57493746542559,1.0279701387807378,2.0069213355511577,4.458420449562616,4.987659275009218,4.002114283402263
65,2.3847757114594943,2.263380290689079,2.6309208667060258,2.5124461880172704,2.536454797542311,2.6243674893380513,1.7201624726230125,2.824352447257077,2.319420325788665,2.312356097134304,2.123986211183681,1.7901234244543638,2.531289564402673,2.9322958577549234,1.5071896737031776,2.555474607200793,2.9683889767771374,1.841707881032546,2.8574645101674068,2.010609330411048,2.9833197166311676,2.6312751130129084,2.376053272188376,2.3771139947237163,2.1637018916795423,2.083269326037107,2.3340011834890593,2.300388427851764,2.5534161022505595,1.0126483629178253,1.8245984171868577,3.9844305571957905,2.9978691609506622,3.155609313855432
66,2.9884407491400333,3.159247275330004,3.5475883704373126,3.111375424906271,3.2956216352292484,3.665898732674246,2.4486712015162806,3.3303792863122466,3.4537441546463805,3.555519383902454,2.6210284512922053,2.764502065646061,3.5466019316591213,3.1248453365084283,2.791675130318234,2.5635598499292893,3.9701492565439005,2.4910636047184944,4.001953944427075,4.969907119469249,3.0065141241222446,3.187289194291857,3.468705237218642,2.9952580679933547,2.0521097639266426,2.800522546877002,3.022727560719126,3.2197148040246644,3.0084884516348476,3.5633312315373806,3.2948903877654723,3.92879626663691,2.957836815593703,3.9864058918248553
67,3.5366701158710923,2.889801296785574,3.126424540080896,2.4393308006380123,3.8837917567557745,3.1072989910864064,3.2360828323936843,3.269392222727152,2.758335881441952,3.3724858373614124,2.7148711484114925,2.603020272588843,3.148836236830501,3.613763214578697,2.03615748770834,3.714499405545021,1.0193751929746224,1.726416643055515,2.5118633172429807,2.0161397975785293,4.985489939821004,3.781511416618616,2.564140511474236,4.088962681069141,3.2354426248333796,2.6705962814795803,2.8962612754691306,2.3657674342903445,2.009796224389553,1.9265961327862164,2.522001028054242,4.975453156625339,4.965330404017734,3.991215265633291
68,2.2902072144009082,2.5013650747146534,1.980565106146941,0.8377321433517422,2.381986083426736,2.355815665819614,2.0131843509902128,1.8485919719860417,2.044930934579314,2.859453083767284,1.1670955205559197,2.2560094162061217,2.1098160189202035,0.9991957656626683,3.1747458606632484,1.3073047139725174,1.0123218815090333,1.0178280014615564,1.842892389432952,4.971932763677624,2.7909053119845764,2.453192021263935,2.941180078628972,2.455368862265531,1.282240023432422,1.6515390076979797,2.62460259851627,1.0666518465785486,1.9028985084128185,4.9633610519286036,2.6771085768553986,2.9928632803433914,1.9004105928743498,1.0123292922449016
69,3.7143625289742106,3.8740462953406296,3.8227224096282257,3.4446946721399376,4.016720367730312,4.4397928092716015,1.5613778213724845,4.111636478101047,4.109087354078525,4.179862767641645,2.522150240308167,3.713641129907713,3.684552463594285,3.7677329644075996,4.202723627877463,2.5308568089090637,4.9615082590086494,4.9651152409408805,3.9919433207537747,4.982800026500513,2.9997722773664135,4.002625245154215,2.590394809983826,3.0603419133733185,3.497449215551114,3.3461324960068524,4.265764876761607,3.5180217644292497,4.6565342070148406,4.403674741254205,3.8007051685111564,3.3037225983289824,3.918534637940562,2.024932785684887
70,4.060492019738761,4.493521845647826,3.852743494698433,3.3514387430866766,4.207145332575582,4.537457207660603,2.2949819302250782,4.262826701146319,4.213450650115543,4.05719638388686,3.2174999732757046,3.8380177940857907,5.182160027056929,3.6065435856410035,4.283109341926631,3.7934061848280503,3.015570994563667,3.978530747608198,4.955294531660934,4.013452070262057,4.004464788176592,3.794492672506384,3.8820289246326327,3.6460733583231972,4.1871996535875,4.185300607950767,3.5308950198869287,3.74195732954244,4.046208710533646,4.973621827148022,3.998265658870373,3.9901104622724852,3.0133609251225977,4.995142662998245
71,4.260293946069549,4.04808946360931,4.169007724513222,3.105461084909538,4.451053472592703,3.9440205728202153,2.3643313841007982,4.138819266807643,4.044903102514152,4.01669591475857,3.3455464284873013,3.9526345754566012,4.458945285492806,4.52625692555257,3.50781611365271,4.028763888226517,2.000665774478487,3.9988457469336574,3.70599994750831,2.628325223872464,4.851809124920573,3.610682845520397,2.7480043731528445,3.995130858429243,4.94392709404781,4.184381761999749,3.836973002380277,3.9032735558603053,3.766718473514311,3.003461141623534,2.7148978817006832,3.000019526131033,3.8788561064494256,3.995113038942798
72,2.4767248725112876,2.94224153230817,2.8885749911567387,2.3512130341993873,3.2750991322229335,3.2714034431754193,1.7219616692015949,2.9329154647237368,3.204759741876922,3.473645951914826,1.7013424464740008,2.7047813732756913,2.5461690300071247,2.0069401821547967,3.49879588111197,2.082281569930077,3.955824242403728,3.000643568400314,3.0186596191936648,3.9995124513562748,2.0041150194612216,2.891770509858836,2.6716910211969167,2.409831533854648,2.032108031922027,2.5137892680638436,3.0922032304249893,2.6346881505655455,3.533340104226427,4.963162982455781,2.558694951557083,2.74326414866125,3.1142321616496123,2.2736423119611477
73,1.3416189459954477,1.8397420821143766,1.2138484570279173,1.1163418313685793,1.5182904024219162,1.7137223088308453,0.8851671594941445,1.5092261067561463,1.2262246933402174,1.5324937079431857,1.5619365310267932,1.2758220199854435,1.9263615419907278,2.34437362509646,0.9109903023857148,1.6014145699926685,0.9871335273994901,1.6084409515222973,1.760606877207092,2.01423118678414,2.976191171761512,1.6405519236040913,1.43405254584297,1.3691904150360827,1.62140005081289,1.4625888897749948,1.436422231469433,1.0885741345068478,1.0087823360493045,1.30030849239058,2.97683560304965,2.9895791440718607,1.016762059609469,2.540266335829846
74,3.3826416447750125,3.5191332273364146,2.894054353387906,2.234377925892458,3.291693245404713,3.4176851994118578,2.9900837662687607,3.0699440389909314,2.8570680023036474,3.4583444280588123,2.699463163446979,2.8704406845169195,3.7816867333566524,3.102657399250737,2.9370481286754595,2.759563687110987,1.031853684965091,1.993395430383309,2.982703562897584,4.971632836866247,4.9946648284084105,3.6075598188415134,3.4248017514487232,3.735591318370945,2.696614918675617,2.7593479882194663,3.222672928375956,2.213784481512146,2.0087229738063335,3.4535976573353224,3.645948932364805,4.9787330488107155,2.5497242232247372,3.5726086264375865
75,4.200936882701518,3.729930001385989,4.037854713054731,2.8496083887204073,3.860238535165559,4.441686846766679,1.9224345031189483,4.124357123838297,3.7667690123985142,3.7882034296240965,2.77818263068545,3.914807936559872,4.747178738705643,4.358558496667309,3.8093425030834864,3.7538258180651627,3.99482360503251,3.424045960325767,4.979612280816919,4.993150584669694,3.885562842396305,4.373902798560881,4.3765503796600544,3.5005185596998247,3.700087597187822,3.3433411993188056,3.4483314020155342,3.2646339573198198,4.98051747943598,4.181251309722415,4.984542440857126,4.993063385602208,4.3085119756961445,4.006586454827378
76,3.178334586801281,2.8303115918916877,3.7767009582061952,3.341272471734902,3.4804138573143355,3.5833567430752042,2.267972259957805,3.5934772399423998,3.4108084842416018,3.212083025084567,2.859921332780659,2.731276224828913,3.7631245866623098,3.9623792685127603,2.0759249560298505,3.4814056320570064,3.970497873134656,2.5631140851103362,4.24602619873536,2.903047296614114,3.1128744779209936,3.266152231568847,3.1909356642998925,3.069973718772397,2.770817975883797,2.967829381016435,2.5486919095250737,3.5520111895611977,3.3585935102278137,2.0121495072126447,2.9952155502356357,3.999891598774049,3.988674709178435,4.976692322090871
77,3.711365326465703,3.175885028761044,4.036142562841022,2.8158453206642027,3.2190421136467906,3.6411614485398345,2.6467226961673758,3.4899803222300405,3.221007042544704,3.3118089404553084,3.0010561038648755,2.859615843514744,4.407194761789327,3.6610908838230705,2.4248481321270323,3.3771662042355732,2.9986222916549243,1.030228258929113,4.966279217748632,4.978303569250314,3.991032951408504,3.1744717762126737,4.796665301898156,3.3793387125033276,2.4874469946470508,2.9276126708837524,2.653838732333468,3.0274850318940505,2.9389055791367205,3.006216574664128,3.990505201472127,5.000495588726219,3.2937663950465303,4.990113575560968
78,2.7072349970560854,2.536712684582586,2.8266157622582324,1.7605167376373716,3.0128974131077824,2.448343554314325,1.901061356193653,2.7420926190645116,2.468955061089777,2.630909583277212,1.9747030952182671,2.502271324157449,2.8425489227105576,2.7089584470443735,2.487913570679631,2.8065810803722133,1.0093103208767453,2.004173279584296,1.9681712700379486,2.005996901137147,3.969418209115777,2.5420056698960716,2.4416644385003066,2.8540541399190777,3.109356649022341,2.5696091143276676,2.6899785895100656,2.3150269618140418,2.97061363374083,2.0544275438447985,1.0096938963451936,2.881211201165474,2.5385453448850157,2.615115822506792
79,3.9406565416386306,3.9553986692959855,4.4973706607964425,3.8611781819182713,4.08073033025842,4.255081928610662,2.7120897297937727,4.123045144574093,4.142765272863577,4.223123012995978,3.4191999699764297,3.223144731229445,4.387682458284236,3.864620144304173,3.1629462133135444,3.155649124731421,3.975862647701999,2.8392673828429342,4.9650648565718996,4.982774244930526,3.987230562867518,3.2624745098043895,3.7534126292096017,3.5819499704285516,3.156348949012533,3.698303369566041,3.687299476246226,3.9040345889885932,3.0197531672750353,3.7131434977119553,3.5994548496812047,4.007881857772943,3.5394178611174683,4.5490756620062145
80,3.6735351539110797,2.541925795609659,4.094916483859897,3.289649164761677,3.2096022239955944,3.5040852747377333,2.1326358483188352,4.06150625484089,3.2745883391757884,2.7110239711128425,2.272737813917727,2.469120540275078,3.658572300078319,2.7956535225882244,2.6420856417857586,3.840015150231401,4.967412213143822,1.0269610680841288,4.973861602467952,2.020962090244376,2.003210357469479,3.4591253306993366,4.7088216762016675,3.1092810850732913,2.5931435226098745,2.6206214678989816,2.6033133443824914,3.2013344387799494,4.973345114487196,1.915057996484043,1.0184095438937746,4.979507861913385,4.983616734853399,4.000718252103826
81,4.160344746563205,3.1927954921911934,4.371019664205948,2.5257331657214555,4.429454412764139,3.966721642194579,1.902727335523554,3.805649378180184,4.034441456755465,4.135715851236462,2.334988602038163,4.323855544197642,3.9904925600785877,4.091979633579308,4.115231380275085,3.436359729294969,3.0091301660573926,3.990159977496682,3.4878065069992035,3.978339824056108,3.3257468494075026,3.897289228331215,2.875973467036916,3.6127931649092004,4.141725839794888,3.4436959752014378,3.555254771212753,3.6501400104821347,4.965729294720796,4.306845438863465,3.2816625058563926,2.0272617115689755,4.972425143804846,2.537309584237366
82,3.9517560505216873,4.143868415727137,3.7691081511944367,3.3082343511874726,4.41710853702075,3.9892133290284497,2.801284064495368,4.026640772419559,3.913164451203433,4.17767932603528,3.449165590127395,3.6338875444680956,4.068277237108759,4.234950648408397,3.248776783044009,3.869765949150271,2.0000181250304867,3.9843414159860506,3.0301854839402407,3.0102185152257332,4.979572675190553,3.9856361572624777,2.5166752533412504,4.076845066592726,4.2582274069181105,3.9848625534665785,3.8909409506550094,3.761088579333993,3.201163468512729,3.158497953286276,2.64054522384879,3.617296401219342,3.6488372371207975,3.8957667585852915
83,3.866469304175297,4.246187284170594,3.550632143632022,3.3196326509970233,4.430103487862609,4.599133853599434,2.455434667716192,4.200024683879828,3.993331275980035,4.1814070717004395,3.3066125436402825,3.9337841450986724,4.717361408965308,4.8947807244748,3.6104679388258147,3.9783648914073453,3.145309850166333,4.962379979799335,4.003186752667737,4.007194078530574,4.999970263377988,4.6720207061747585,2.92122547474072,3.913854594014386,4.3008462297762176,3.847331551385272,3.7349987713680393,3.610127682300198,4.001132591665577,3.8414672524255495,4.984774217151946,4.982003621896652,4.000528712907403,4.988308017808987
84,3.350857434515528,2.7697729845878643,3.0317013764988165,2.0448612915467717,3.1159297189150514,3.8083561630826335,0.8660736703348928,3.240935262020019,3.1686165047157617,3.0131453673555244,1.8212743574480212,3.6947304182365013,3.869789385475421,3.7817027705575743,3.513155514420415,2.985974363140724,3.814181114107807,3.9808222979009553,3.9974103889130586,3.98954050917805,2.0261648907351946,3.975541875266413,3.015968475902942,2.5073343633951883,3.167638158817673,2.5872288377569204,2.5202707105344535,2.7098005796956413,4.973342033170848,3.9614058773254333,4.978692810305166,3.1188056964265733,3.991193963110382,2.7338106600594387
85,3.4508293002002857,3.2563051827381093,3.4280585696671806,2.7576015293306306,3.1608594287212406,3.650379759417325,2.5481920075157043,3.4192425680504384,3.122527384454144,3.310739182794786,2.673598473230875,2.8541855679331465,3.897122971105223,3.3611800384513426,2.8065977565593645,2.8835102148665146,2.9561335294489424,2.001754820666609,3.9824932551035315,4.971023246496871,3.908722257240717,3.5987971991532235,3.9370316959018203,3.364950689690556,2.465737774101104,2.708392443574839,3.0897002897185493,2.7219332500414533,3.069210345152766,3.010231261332118,3.5517005873493424,4.985616039701254,3.0775798951478768,3.7698183925665854
86,3.7403334199890823,4.085644554892422,4.368138406232231,4.126113994909468,4.479647511710338,4.203242672777147,2.953942398421939,4.420949441189431,4.544240348271489,4.123728547753797,3.352840368820687,3.5270664013333124,4.605602656397669,3.4998770960451244,3.8101071327102085,3.701780859037333,3.30248856752183,3.9685170937444423,3.9841995615870918,2.9922254537694735,3.9029748280856444,3.4524171608093583,3.1417077544140737,3.933831908961524,4.024356720646019,4.2867747650995165,3.7920622379091267,4.602814215750378,3.9887362914418407,3.267104980174551,1.031065897647415,3.0018508218901943,3.0014512082369786,4.97767080715094
87,2.9543271448297563,3.242278920994205,3.4951173032513934,2.829647068097424,3.9589508540120546,3.1343048955272206,3.7987155816570537,3.194183829161022,3.3395511304499492,3.916989482631917,2.783625995449587,2.6782178919208097,3.0607054683476678,2.8505159144066656,2.722628672644498,2.8985592556869806,1.501423685742916,1.9780913111226277,2.0291139929705735,3.969130584919927,4.984057284264928,3.228851286101176,2.853876876047514,4.066811532102243,2.516649625213552,3.006913940795899,3.5411698424277285,3.1202818378879433,2.0392374489129987,2.9993092197074884,1.0237846049936932,3.9954879935555363,2.9874191487189066,3.9747550577229434
88,3.7073199842933646,3.5120826153370936,3.4294412938781313,2.2777391039404598,3.807824617581269,3.8757350188793565,1.983990757666319,3.6106389048438348,3.2031157392922767,3.568000080545095,2.762620866666147,3.6039550659373174,4.233100776793968,4.619562224918653,3.09461881580755,3.794060300698584,2.479134111090591,3.420535802061829,3.7697647507778163,4.00969594892106,4.979062913906629,4.106742160022461,3.450371364309138,3.4650320181833885,3.8847584754922106,3.173988550649018,3.2173364047866704,2.787612204230733,3.9834744480523328,3.4678132216647772,4.974545315653877,4.99186521859241,4.000941041426745,4.159736724980781
89,3.9767962445949667,3.414276735067509,3.5232990799281296,2.3382059437761007,4.047460483107558,3.72967264679031,2.7798943573006674,3.5060610585726955,3.165112188037469,4.1045891921258395,2.48472524676409,3.323545811356312,3.1683398338086906,3.763964340361513,3.2935627716601283,2.907878170210456,2.2526221924781815,2.646029643134689,2.8423962193691468,4.981736808983798,4.9805045846656215,4.260609556508508,2.977608973941696,3.9970984665601903,3.173933237125544,2.659127848276529,4.019063512057968,2.27715463346283,3.0063547760609897,3.777208639159194,3.993303602694231,4.986611846943839,4.974869323894591,2.0246066593012864
90,3.1418479427255184,2.4277125520492824,3.1721793632233677,2.0873381688340036,3.2679160206357984,2.8422449589357597,1.8183075036807486,3.148436611779493,2.79957566916974,2.8283541708252846,1.762999829431212,2.7742520174695477,2.7913657705663044,2.708805109777728,2.918258689358857,2.953091848747539,2.323846130311097,2.269411478423608,2.4576769693098193,2.00489467116231,2.9885387060091055,3.1547175329285126,2.6254280976191153,2.999527128272584,3.100310831063618,2.4609969618007703,2.887245661860697,2.5000457209492426,3.9679599364689837,2.340936939326841,1.0146675611864155,2.9953310164669356,3.982124349938403,2.0076274476779816
91,3.5867419534634717,2.8935579512320007,3.1365555503713765,1.9881648552930056,3.645371564802326,3.468236317363302,2.1035254618087076,3.1584143533388156,2.95392835496434,3.58788679194352,1.9815117539018476,3.1986775560237497,2.985974796753174,3.2730499389938412,3.206141947559791,2.8379465363413385,2.568167298615971,2.6401292106509597,2.9929470218247247,3.9954648692359997,3.459718290992829,3.9231700668350915,2.768815183129177,3.3487011101300324,2.902119608115405,2.388454196211172,3.2060348703390464,2.147048332780907,3.3573289565926574,3.987490509603753,3.988232966274722,3.990484579590313,4.971775061100272,2.014903935261133
92,2.4159465972871854,3.3158334634685893,2.967762654084807,2.7791881594656753,3.143413949096537,2.797098648349727,3.026720486425518,2.979287083328935,2.8929740144872778,3.0376731792557683,2.963709689264676,2.1102973610757454,3.4784756600334643,2.7314475406872494,2.1199914322138596,2.870509050723028,1.1296115049153954,1.7956729378579857,2.561197559534375,2.9944752777491033,4.969628602191282,2.3220505295266762,2.979208079631721,3.242511801435581,2.6151259753372043,3.145086586539471,2.8656351061016414,2.985871491258508,1.6335671740655258,2.0716824351620464,1.0160453013427537,3.991194003974779,1.0213534503078467,4.974217384487833
93,3.027902299020627,2.938324855875267,3.273074567995685,2.581147581149685,3.96195025829883,3.1133300545564997,2.5189096819119445,3.1550994437163777,3.183883885218302,3.5205522096383515,2.5105055536790117,2.7680175090495194,3.1450466077038044,3.2589371916358485,2.547707273758705,3.2103108024821143,1.7478404289194065,2.774565938900732,2.6658393586064975,2.015524946099044,3.9849000761506055,2.928388993221216,2.0128649498475832,3.348100465413553,3.315686234400739,3.0478100978184433,2.8201309768478717,2.9535626096491963,2.3850354757631935,2.982946532206669,2.290275581954289,2.930287882833921,3.981166510102779,3.9810847968536365
94,2.328232624701467,2.4424041721378704,1.981909691602106,1.6330711408223602,2.019344191964235,2.8463764609146964,1.493825104251014,2.329600536353646,1.9085930789858507,2.128975386006165,2.144688755515967,2.214871504143677,3.3447499205684186,3.5171216537242143,1.5680607780659568,2.5436541497263123,2.072399370829351,1.9636707172210035,3.2738062413220397,3.9897270253173254,3.588080947062896,3.120590953165767,3.0878313627406,2.2510968963581637,1.9390361699104337,1.8665119861652606,1.7869320606823524,1.6653205445227897,2.296811741149706,2.0138705653903437,4.969826228878918,4.979181199892012,2.012852809347618,3.989470832503422
95,3.904007648263623,3.7778843001675995,3.005774576234723,2.606856967574569,3.6076849000703426,4.223379549432646,2.709304211269847,3.661394316657397,3.499417892957127,3.8274511827397615,2.507475635839081,3.629025198082752,3.8986519447352292,2.9518836590669055,3.9210303036474135,3.3909495610337963,3.1684679589580025,3.0372209281665166,3.6238503894959813,4.991012638543844,3.0228581054037114,4.964694936320179,3.9693182343274835,3.8277715210808387,2.6399449363698535,2.9233488251045343,3.342720588049748,2.7633468320522394,4.064428762853813,4.977654806539914,3.9972607075768236,4.984456474052466,4.000820822881774,3.0029133702036717
96,1.1584657994284309,1.3773166281207851,1.3561933045976895,1.7319583482873662,1.217081975635844,1.7229153505103525,1.5985703926917076,1.6499728417939967,1.5070765586364234,1.1004243123182158,1.4167115175201253,0.922285096006307,2.2421495120919364,1.1650418008290262,0.8800572725477911,1.931810334436243,1.907173686616412,0.4533834904398949,2.4895789488025524,1.254031870124587,1.0279785235275898,1.6752607348921678,2.4694302444604013,1.5230333912031035,0.6301484404499561,1.330366473437251,0.5947773711741591,1.6645401184471456,1.4786738641997803,0.9974166293623196,1.0074238675646383,2.97693089961206,1.0044826025717093,3.9632688516269607
